Observation id,Observation date,Description,Observation duration,Observation type,Source,Time offset (s),Media duration (s),FPS,Subject,Behavior,Behavioral category,Modifier #1,Modifier #2,Behavior type,Time,Media file name,Image index,Image file path,Comment
CM31_TestPart1_h2o_10,2024-03-05 13:20:59,,4.167,Media file(s),player #1:/media/cmazzio/large_data/Videos/CM31_videos/CTA_Test_part1/water_trial_10.avi,0.0,6.000,30.000,,gape,,,,STOP,2.500,/media/cmazzio/large_data/Videos/CM31_videos/CTA_Test_part1/water_trial_10.avi,75,NA,
CM31_TestPart1_h2o_10,2024-03-05 13:20:59,,4.167,Media file(s),player #1:/media/cmazzio/large_data/Videos/CM31_videos/CTA_Test_part1/water_trial_10.avi,0.0,6.000,30.000,,gape,,,,START,2.533,/media/cmazzio/large_data/Videos/CM31_videos/CTA_Test_part1/water_trial_10.avi,76,NA,
CM31_TestPart1_h2o_10,2024-03-05 13:20:59,,4.167,Media file(s),player #1:/media/cmazzio/large_data/Videos/CM31_videos/CTA_Test_part1/water_trial_10.avi,0.0,6.000,30.000,,gape,,,,STOP,2.633,/media/cmazzio/large_data/Videos/CM31_videos/CTA_Test_part1/water_trial_10.avi,79,NA,
CM31_TestPart1_h2o_10,2024-03-05 13:20:59,,4.167,Media file(s),player #1:/media/cmazzio/large_data/Videos/CM31_videos/CTA_Test_part1/water_trial_10.avi,0.0,6.000,30.000,,gape,,,,START,2.700,/media/cmazzio/large_data/Videos/CM31_videos/CTA_Test_part1/water_trial_10.avi,81,NA,
CM31_TestPart1_h2o_10,2024-03-05 13:20:59,,4.167,Media file(s),player #1:/media/cmazzio/large_data/Videos/CM31_videos/CTA_Test_part1/water_trial_10.avi,0.0,6.000,30.000,,gape,,,,STOP,2.800,/media/cmazzio/large_data/Videos/CM31_videos/CTA_Test_part1/water_trial_10.avi,84,NA,
CM31_TestPart1_h2o_10,2024-03-05 13:20:59,,4.167,Media file(s),player #1:/media/cmazzio/large_data/Videos/CM31_videos/CTA_Test_part1/water_trial_10.avi,0.0,6.000,30.000,,gape,,,,START,2.900,/media/cmazzio/large_data/Videos/CM31_videos/CTA_Test_part1/water_trial_10.avi,87,NA,
CM31_TestPart1_h2o_10,2024-03-05 13:20:59,,4.167,Media file(s),player #1:/media/cmazzio/large_data/Videos/CM31_videos/CTA_Test_part1/water_trial_10.avi,0.0,6.000,30.000,,gape,,,,STOP,3.000,/media/cmazzio/large_data/Videos/CM31_videos/CTA_Test_part1/water_trial_10.avi,90,NA,
CM31_TestPart1_h2o_10,2024-03-05 13:20:59,,4.167,Media file(s),player #1:/media/cmazzio/large_data/Videos/CM31_videos/CTA_Test_part1/water_trial_10.avi,0.0,6.000,30.000,,gape,,,,START,3.033,/media/cmazzio/large_data/Videos/CM31_videos/CTA_Test_part1/water_trial_10.avi,91,NA,
CM31_TestPart1_h2o_10,2024-03-05 13:20:59,,4.167,Media file(s),player #1:/media/cmazzio/large_data/Videos/CM31_videos/CTA_Test_part1/water_trial_10.avi,0.0,6.000,30.000,,gape,,,,STOP,3.133,/media/cmazzio/large_data/Videos/CM31_videos/CTA_Test_part1/water_trial_10.avi,94,NA,
CM31_TestPart1_h2o_10,2024-03-05 13:20:59,,4.167,Media file(s),player #1:/media/cmazzio/large_data/Videos/CM31_videos/CTA_Test_part1/water_trial_10.avi,0.0,6.000,30.000,,mouth or tongue movement,,mouth movement,,START,3.267,/media/cmazzio/large_data/Videos/CM31_videos/CTA_Test_part1/water_trial_10.avi,98,NA,
CM31_TestPart1_h2o_10,2024-03-05 13:20:59,,4.167,Media file(s),player #1:/media/cmazzio/large_data/Videos/CM31_videos/CTA_Test_part1/water_trial_10.avi,0.0,6.000,30.000,,mouth or tongue movement,,mouth movement,,STOP,3.367,/media/cmazzio/large_data/Videos/CM31_videos/CTA_Test_part1/water_trial_10.avi,101,NA,
CM31_TestPart1_h2o_10,2024-03-05 13:20:59,,4.167,Media file(s),player #1:/media/cmazzio/large_data/Videos/CM31_videos/CTA_Test_part1/water_trial_10.avi,0.0,6.000,30.000,,mouth or tongue movement,,mouth movement,,START,3.500,/media/cmazzio/large_data/Videos/CM31_videos/CTA_Test_part1/water_trial_10.avi,105,NA,
CM31_TestPart1_h2o_10,2024-03-05 13:20:59,,4.167,Media file(s),player #1:/media/cmazzio/large_data/Videos/CM31_videos/CTA_Test_part1/water_trial_10.avi,0.0,6.000,30.000,,mouth or tongue movement,,mouth movement,,STOP,3.600,/media/cmazzio/large_data/Videos/CM31_videos/CTA_Test_part1/water_trial_10.avi,108,NA,
CM31_TestPart1_h2o_10,2024-03-05 13:20:59,,4.167,Media file(s),player #1:/media/cmazzio/large_data/Videos/CM31_videos/CTA_Test_part1/water_trial_10.avi,0.0,6.000,30.000,,lateral tongue movement,,,,START,3.933,/media/cmazzio/large_data/Videos/CM31_videos/CTA_Test_part1/water_trial_10.avi,118,NA,
CM31_TestPart1_h2o_10,2024-03-05 13:20:59,,4.167,Media file(s),player #1:/media/cmazzio/large_data/Videos/CM31_videos/CTA_Test_part1/water_trial_10.avi,0.0,6.000,30.000,,lateral tongue movement,,,,STOP,4.033,/media/cmazzio/large_data/Videos/CM31_videos/CTA_Test_part1/water_trial_10.avi,121,NA,
CM31_TestPart1_h2o_10,2024-03-05 13:20:59,,4.167,Media file(s),player #1:/media/cmazzio/large_data/Videos/CM31_videos/CTA_Test_part1/water_trial_10.avi,0.0,6.000,30.000,,lateral tongue movement,,,,START,4.100,/media/cmazzio/large_data/Videos/CM31_videos/CTA_Test_part1/water_trial_10.avi,123,NA,
CM31_TestPart1_h2o_10,2024-03-05 13:20:59,,4.167,Media file(s),player #1:/media/cmazzio/large_data/Videos/CM31_videos/CTA_Test_part1/water_trial_10.avi,0.0,6.000,30.000,,lateral tongue movement,,,,STOP,4.267,/media/cmazzio/large_data/Videos/CM31_videos/CTA_Test_part1/water_trial_10.avi,128,NA,
CM31_TestPart1_h2o_10,2024-03-05 13:20:59,,4.167,Media file(s),player #1:/media/cmazzio/large_data/Videos/CM31_videos/CTA_Test_part1/water_trial_10.avi,0.0,6.000,30.000,,mouth or tongue movement,,mouth movement,,START,4.800,/media/cmazzio/large_data/Videos/CM31_videos/CTA_Test_part1/water_trial_10.avi,144,NA,
CM31_TestPart1_h2o_10,2024-03-05 13:20:59,,4.167,Media file(s),player #1:/media/cmazzio/large_data/Videos/CM31_videos/CTA_Test_part1/water_trial_10.avi,0.0,6.000,30.000,,mouth or tongue movement,,mouth movement,,STOP,4.867,/media/cmazzio/large_data/Videos/CM31_videos/CTA_Test_part1/water_trial_10.avi,146,NA,
CM31_TestPart1_h2o_10,2024-03-05 13:20:59,,4.167,Media file(s),player #1:/media/cmazzio/large_data/Videos/CM31_videos/CTA_Test_part1/water_trial_10.avi,0.0,6.000,30.000,,mouth or tongue movement,,mouth movement,,START,5.000,/media/cmazzio/large_data/Videos/CM31_videos/CTA_Test_part1/water_trial_10.avi,150,NA,
CM31_TestPart1_h2o_10,2024-03-05 13:20:59,,4.167,Media file(s),player #1:/media/cmazzio/large_data/Videos/CM31_videos/CTA_Test_part1/water_trial_10.avi,0.0,6.000,30.000,,mouth or tongue movement,,mouth movement,,STOP,5.133,/media/cmazzio/large_data/Videos/CM31_videos/CTA_Test_part1/water_trial_10.avi,154,NA,
CM31_TestPart1_h2o_10,2024-03-05 13:20:59,,4.167,Media file(s),player #1:/media/cmazzio/large_data/Videos/CM31_videos/CTA_Test_part1/water_trial_10.avi,0.0,6.000,30.000,,lateral tongue movement,,,,START,5.400,/media/cmazzio/large_data/Videos/CM31_videos/CTA_Test_part1/water_trial_10.avi,162,NA,
CM31_TestPart1_h2o_10,2024-03-05 13:20:59,,4.167,Media file(s),player #1:/media/cmazzio/large_data/Videos/CM31_videos/CTA_Test_part1/water_trial_10.avi,0.0,6.000,30.000,,lateral tongue movement,,,,STOP,5.600,/media/cmazzio/large_data/Videos/CM31_videos/CTA_Test_part1/water_trial_10.avi,168,NA,
