Observation id,Observation date,Description,Observation duration,Observation type,Source,Time offset (s),Media duration (s),FPS,Subject,Behavior,Behavioral category,Modifier #1,Modifier #2,Behavior type,Time,Media file name,Image index,Image file path,Comment
CM31_TestPart1_h2o_12,2024-03-05 13:30:59,,3.767,Media file(s),player #1:/media/cmazzio/large_data/Videos/CM31_videos/CTA_Test_part1/water_trial_12.avi,0.0,6.000,30.000,,gape,,,,STOP,2.667,/media/cmazzio/large_data/Videos/CM31_videos/CTA_Test_part1/water_trial_12.avi,80,NA,
CM31_TestPart1_h2o_12,2024-03-05 13:30:59,,3.767,Media file(s),player #1:/media/cmazzio/large_data/Videos/CM31_videos/CTA_Test_part1/water_trial_12.avi,0.0,6.000,30.000,,mouth or tongue movement,,mouth movement,,START,2.700,/media/cmazzio/large_data/Videos/CM31_videos/CTA_Test_part1/water_trial_12.avi,81,NA,
CM31_TestPart1_h2o_12,2024-03-05 13:30:59,,3.767,Media file(s),player #1:/media/cmazzio/large_data/Videos/CM31_videos/CTA_Test_part1/water_trial_12.avi,0.0,6.000,30.000,,mouth or tongue movement,,mouth movement,,STOP,2.800,/media/cmazzio/large_data/Videos/CM31_videos/CTA_Test_part1/water_trial_12.avi,84,NA,
CM31_TestPart1_h2o_12,2024-03-05 13:30:59,,3.767,Media file(s),player #1:/media/cmazzio/large_data/Videos/CM31_videos/CTA_Test_part1/water_trial_12.avi,0.0,6.000,30.000,,mouth or tongue movement,,mouth movement,,START,3.467,/media/cmazzio/large_data/Videos/CM31_videos/CTA_Test_part1/water_trial_12.avi,104,NA,
CM31_TestPart1_h2o_12,2024-03-05 13:30:59,,3.767,Media file(s),player #1:/media/cmazzio/large_data/Videos/CM31_videos/CTA_Test_part1/water_trial_12.avi,0.0,6.000,30.000,,mouth or tongue movement,,mouth movement,,STOP,3.567,/media/cmazzio/large_data/Videos/CM31_videos/CTA_Test_part1/water_trial_12.avi,107,NA,
CM31_TestPart1_h2o_12,2024-03-05 13:30:59,,3.767,Media file(s),player #1:/media/cmazzio/large_data/Videos/CM31_videos/CTA_Test_part1/water_trial_12.avi,0.0,6.000,30.000,,mouth or tongue movement,,tongue protrusion,,START,3.600,/media/cmazzio/large_data/Videos/CM31_videos/CTA_Test_part1/water_trial_12.avi,108,NA,
CM31_TestPart1_h2o_12,2024-03-05 13:30:59,,3.767,Media file(s),player #1:/media/cmazzio/large_data/Videos/CM31_videos/CTA_Test_part1/water_trial_12.avi,0.0,6.000,30.000,,mouth or tongue movement,,tongue protrusion,,STOP,3.700,/media/cmazzio/large_data/Videos/CM31_videos/CTA_Test_part1/water_trial_12.avi,111,NA,
CM31_TestPart1_h2o_12,2024-03-05 13:30:59,,3.767,Media file(s),player #1:/media/cmazzio/large_data/Videos/CM31_videos/CTA_Test_part1/water_trial_12.avi,0.0,6.000,30.000,,mouth or tongue movement,,tongue protrusion,,START,3.767,/media/cmazzio/large_data/Videos/CM31_videos/CTA_Test_part1/water_trial_12.avi,113,NA,
CM31_TestPart1_h2o_12,2024-03-05 13:30:59,,3.767,Media file(s),player #1:/media/cmazzio/large_data/Videos/CM31_videos/CTA_Test_part1/water_trial_12.avi,0.0,6.000,30.000,,mouth or tongue movement,,tongue protrusion,,STOP,3.833,/media/cmazzio/large_data/Videos/CM31_videos/CTA_Test_part1/water_trial_12.avi,115,NA,
CM31_TestPart1_h2o_12,2024-03-05 13:30:59,,3.767,Media file(s),player #1:/media/cmazzio/large_data/Videos/CM31_videos/CTA_Test_part1/water_trial_12.avi,0.0,6.000,30.000,,mouth or tongue movement,,tongue protrusion,,START,4.367,/media/cmazzio/large_data/Videos/CM31_videos/CTA_Test_part1/water_trial_12.avi,131,NA,
CM31_TestPart1_h2o_12,2024-03-05 13:30:59,,3.767,Media file(s),player #1:/media/cmazzio/large_data/Videos/CM31_videos/CTA_Test_part1/water_trial_12.avi,0.0,6.000,30.000,,mouth or tongue movement,,tongue protrusion,,STOP,4.533,/media/cmazzio/large_data/Videos/CM31_videos/CTA_Test_part1/water_trial_12.avi,136,NA,
CM31_TestPart1_h2o_12,2024-03-05 13:30:59,,3.767,Media file(s),player #1:/media/cmazzio/large_data/Videos/CM31_videos/CTA_Test_part1/water_trial_12.avi,0.0,6.000,30.000,,lateral tongue movement,,,,START,4.633,/media/cmazzio/large_data/Videos/CM31_videos/CTA_Test_part1/water_trial_12.avi,139,NA,
CM31_TestPart1_h2o_12,2024-03-05 13:30:59,,3.767,Media file(s),player #1:/media/cmazzio/large_data/Videos/CM31_videos/CTA_Test_part1/water_trial_12.avi,0.0,6.000,30.000,,lateral tongue movement,,,,STOP,4.733,/media/cmazzio/large_data/Videos/CM31_videos/CTA_Test_part1/water_trial_12.avi,142,NA,
CM31_TestPart1_h2o_12,2024-03-05 13:30:59,,3.767,Media file(s),player #1:/media/cmazzio/large_data/Videos/CM31_videos/CTA_Test_part1/water_trial_12.avi,0.0,6.000,30.000,,mouth or tongue movement,,tongue protrusion,,START,4.900,/media/cmazzio/large_data/Videos/CM31_videos/CTA_Test_part1/water_trial_12.avi,147,NA,
CM31_TestPart1_h2o_12,2024-03-05 13:30:59,,3.767,Media file(s),player #1:/media/cmazzio/large_data/Videos/CM31_videos/CTA_Test_part1/water_trial_12.avi,0.0,6.000,30.000,,mouth or tongue movement,,tongue protrusion,,STOP,5.000,/media/cmazzio/large_data/Videos/CM31_videos/CTA_Test_part1/water_trial_12.avi,150,NA,
CM31_TestPart1_h2o_12,2024-03-05 13:30:59,,3.767,Media file(s),player #1:/media/cmazzio/large_data/Videos/CM31_videos/CTA_Test_part1/water_trial_12.avi,0.0,6.000,30.000,,lateral tongue movement,,,,START,5.067,/media/cmazzio/large_data/Videos/CM31_videos/CTA_Test_part1/water_trial_12.avi,152,NA,
CM31_TestPart1_h2o_12,2024-03-05 13:30:59,,3.767,Media file(s),player #1:/media/cmazzio/large_data/Videos/CM31_videos/CTA_Test_part1/water_trial_12.avi,0.0,6.000,30.000,,lateral tongue movement,,,,STOP,5.200,/media/cmazzio/large_data/Videos/CM31_videos/CTA_Test_part1/water_trial_12.avi,156,NA,
