Observation id,Observation date,Description,Observation duration,Observation type,Source,Time offset (s),Media duration (s),FPS,Subject,Behavior,Behavioral category,Modifier #1,Modifier #2,Behavior type,Time,Media file name,Image index,Image file path,Comment
CM31_TestPart1_h2o_14,2024-03-05 13:59:46,,3.500,Media file(s),player #1:/media/cmazzio/large_data/Videos/CM31_videos/CTA_Test_part1/water_trial_14.avi,0.0,6.000,30.000,,mouth or tongue movement,,mouth movement,,START,1.367,/media/cmazzio/large_data/Videos/CM31_videos/CTA_Test_part1/water_trial_14.avi,41,NA,
CM31_TestPart1_h2o_14,2024-03-05 13:59:46,,3.500,Media file(s),player #1:/media/cmazzio/large_data/Videos/CM31_videos/CTA_Test_part1/water_trial_14.avi,0.0,6.000,30.000,,trial start,,None,mixed view,POINT,1.433,/media/cmazzio/large_data/Videos/CM31_videos/CTA_Test_part1/water_trial_14.avi,43,NA,
CM31_TestPart1_h2o_14,2024-03-05 13:59:46,,3.500,Media file(s),player #1:/media/cmazzio/large_data/Videos/CM31_videos/CTA_Test_part1/water_trial_14.avi,0.0,6.000,30.000,,mouth or tongue movement,,mouth movement,,STOP,1.533,/media/cmazzio/large_data/Videos/CM31_videos/CTA_Test_part1/water_trial_14.avi,46,NA,
CM31_TestPart1_h2o_14,2024-03-05 13:59:46,,3.500,Media file(s),player #1:/media/cmazzio/large_data/Videos/CM31_videos/CTA_Test_part1/water_trial_14.avi,0.0,6.000,30.000,,mouth or tongue movement,,mouth movement,,START,1.600,/media/cmazzio/large_data/Videos/CM31_videos/CTA_Test_part1/water_trial_14.avi,48,NA,
CM31_TestPart1_h2o_14,2024-03-05 13:59:46,,3.500,Media file(s),player #1:/media/cmazzio/large_data/Videos/CM31_videos/CTA_Test_part1/water_trial_14.avi,0.0,6.000,30.000,,mouth or tongue movement,,mouth movement,,STOP,1.733,/media/cmazzio/large_data/Videos/CM31_videos/CTA_Test_part1/water_trial_14.avi,52,NA,
CM31_TestPart1_h2o_14,2024-03-05 13:59:46,,3.500,Media file(s),player #1:/media/cmazzio/large_data/Videos/CM31_videos/CTA_Test_part1/water_trial_14.avi,0.0,6.000,30.000,,gape,,,,START,1.767,/media/cmazzio/large_data/Videos/CM31_videos/CTA_Test_part1/water_trial_14.avi,53,NA,
CM31_TestPart1_h2o_14,2024-03-05 13:59:46,,3.500,Media file(s),player #1:/media/cmazzio/large_data/Videos/CM31_videos/CTA_Test_part1/water_trial_14.avi,0.0,6.000,30.000,,gape,,,,STOP,1.933,/media/cmazzio/large_data/Videos/CM31_videos/CTA_Test_part1/water_trial_14.avi,58,NA,
CM31_TestPart1_h2o_14,2024-03-05 13:59:46,,3.500,Media file(s),player #1:/media/cmazzio/large_data/Videos/CM31_videos/CTA_Test_part1/water_trial_14.avi,0.0,6.000,30.000,,gape,,,,START,1.967,/media/cmazzio/large_data/Videos/CM31_videos/CTA_Test_part1/water_trial_14.avi,59,NA,
CM31_TestPart1_h2o_14,2024-03-05 13:59:46,,3.500,Media file(s),player #1:/media/cmazzio/large_data/Videos/CM31_videos/CTA_Test_part1/water_trial_14.avi,0.0,6.000,30.000,,gape,,,,STOP,2.133,/media/cmazzio/large_data/Videos/CM31_videos/CTA_Test_part1/water_trial_14.avi,64,NA,
CM31_TestPart1_h2o_14,2024-03-05 13:59:46,,3.500,Media file(s),player #1:/media/cmazzio/large_data/Videos/CM31_videos/CTA_Test_part1/water_trial_14.avi,0.0,6.000,30.000,,gape,,,,START,2.167,/media/cmazzio/large_data/Videos/CM31_videos/CTA_Test_part1/water_trial_14.avi,65,NA,
CM31_TestPart1_h2o_14,2024-03-05 13:59:46,,3.500,Media file(s),player #1:/media/cmazzio/large_data/Videos/CM31_videos/CTA_Test_part1/water_trial_14.avi,0.0,6.000,30.000,,gape,,,,STOP,2.300,/media/cmazzio/large_data/Videos/CM31_videos/CTA_Test_part1/water_trial_14.avi,69,NA,
CM31_TestPart1_h2o_14,2024-03-05 13:59:46,,3.500,Media file(s),player #1:/media/cmazzio/large_data/Videos/CM31_videos/CTA_Test_part1/water_trial_14.avi,0.0,6.000,30.000,,gape,,,,START,2.367,/media/cmazzio/large_data/Videos/CM31_videos/CTA_Test_part1/water_trial_14.avi,71,NA,
CM31_TestPart1_h2o_14,2024-03-05 13:59:46,,3.500,Media file(s),player #1:/media/cmazzio/large_data/Videos/CM31_videos/CTA_Test_part1/water_trial_14.avi,0.0,6.000,30.000,,gape,,,,STOP,2.500,/media/cmazzio/large_data/Videos/CM31_videos/CTA_Test_part1/water_trial_14.avi,75,NA,
CM31_TestPart1_h2o_14,2024-03-05 13:59:46,,3.500,Media file(s),player #1:/media/cmazzio/large_data/Videos/CM31_videos/CTA_Test_part1/water_trial_14.avi,0.0,6.000,30.000,,gape,,,,START,2.533,/media/cmazzio/large_data/Videos/CM31_videos/CTA_Test_part1/water_trial_14.avi,76,NA,
CM31_TestPart1_h2o_14,2024-03-05 13:59:46,,3.500,Media file(s),player #1:/media/cmazzio/large_data/Videos/CM31_videos/CTA_Test_part1/water_trial_14.avi,0.0,6.000,30.000,,gape,,,,STOP,2.633,/media/cmazzio/large_data/Videos/CM31_videos/CTA_Test_part1/water_trial_14.avi,79,NA,
CM31_TestPart1_h2o_14,2024-03-05 13:59:46,,3.500,Media file(s),player #1:/media/cmazzio/large_data/Videos/CM31_videos/CTA_Test_part1/water_trial_14.avi,0.0,6.000,30.000,,mouth or tongue movement,,mouth movement,,START,2.700,/media/cmazzio/large_data/Videos/CM31_videos/CTA_Test_part1/water_trial_14.avi,81,NA,
CM31_TestPart1_h2o_14,2024-03-05 13:59:46,,3.500,Media file(s),player #1:/media/cmazzio/large_data/Videos/CM31_videos/CTA_Test_part1/water_trial_14.avi,0.0,6.000,30.000,,mouth or tongue movement,,mouth movement,,STOP,2.800,/media/cmazzio/large_data/Videos/CM31_videos/CTA_Test_part1/water_trial_14.avi,84,NA,
CM31_TestPart1_h2o_14,2024-03-05 13:59:46,,3.500,Media file(s),player #1:/media/cmazzio/large_data/Videos/CM31_videos/CTA_Test_part1/water_trial_14.avi,0.0,6.000,30.000,,mouth or tongue movement,,mouth movement,,START,2.867,/media/cmazzio/large_data/Videos/CM31_videos/CTA_Test_part1/water_trial_14.avi,86,NA,
CM31_TestPart1_h2o_14,2024-03-05 13:59:46,,3.500,Media file(s),player #1:/media/cmazzio/large_data/Videos/CM31_videos/CTA_Test_part1/water_trial_14.avi,0.0,6.000,30.000,,mouth or tongue movement,,mouth movement,,STOP,2.933,/media/cmazzio/large_data/Videos/CM31_videos/CTA_Test_part1/water_trial_14.avi,88,NA,
CM31_TestPart1_h2o_14,2024-03-05 13:59:46,,3.500,Media file(s),player #1:/media/cmazzio/large_data/Videos/CM31_videos/CTA_Test_part1/water_trial_14.avi,0.0,6.000,30.000,,mouth or tongue movement,,mouth movement,,START,2.967,/media/cmazzio/large_data/Videos/CM31_videos/CTA_Test_part1/water_trial_14.avi,89,NA,
CM31_TestPart1_h2o_14,2024-03-05 13:59:46,,3.500,Media file(s),player #1:/media/cmazzio/large_data/Videos/CM31_videos/CTA_Test_part1/water_trial_14.avi,0.0,6.000,30.000,,mouth or tongue movement,,mouth movement,,STOP,3.067,/media/cmazzio/large_data/Videos/CM31_videos/CTA_Test_part1/water_trial_14.avi,92,NA,
CM31_TestPart1_h2o_14,2024-03-05 13:59:46,,3.500,Media file(s),player #1:/media/cmazzio/large_data/Videos/CM31_videos/CTA_Test_part1/water_trial_14.avi,0.0,6.000,30.000,,mouth or tongue movement,,tongue protrusion,,START,3.100,/media/cmazzio/large_data/Videos/CM31_videos/CTA_Test_part1/water_trial_14.avi,93,NA,
CM31_TestPart1_h2o_14,2024-03-05 13:59:46,,3.500,Media file(s),player #1:/media/cmazzio/large_data/Videos/CM31_videos/CTA_Test_part1/water_trial_14.avi,0.0,6.000,30.000,,mouth or tongue movement,,tongue protrusion,,STOP,3.167,/media/cmazzio/large_data/Videos/CM31_videos/CTA_Test_part1/water_trial_14.avi,95,NA,
CM31_TestPart1_h2o_14,2024-03-05 13:59:46,,3.500,Media file(s),player #1:/media/cmazzio/large_data/Videos/CM31_videos/CTA_Test_part1/water_trial_14.avi,0.0,6.000,30.000,,mouth or tongue movement,,mouth movement,,START,3.333,/media/cmazzio/large_data/Videos/CM31_videos/CTA_Test_part1/water_trial_14.avi,100,NA,
CM31_TestPart1_h2o_14,2024-03-05 13:59:46,,3.500,Media file(s),player #1:/media/cmazzio/large_data/Videos/CM31_videos/CTA_Test_part1/water_trial_14.avi,0.0,6.000,30.000,,mouth or tongue movement,,mouth movement,,STOP,3.433,/media/cmazzio/large_data/Videos/CM31_videos/CTA_Test_part1/water_trial_14.avi,103,NA,
CM31_TestPart1_h2o_14,2024-03-05 13:59:46,,3.500,Media file(s),player #1:/media/cmazzio/large_data/Videos/CM31_videos/CTA_Test_part1/water_trial_14.avi,0.0,6.000,30.000,,mouth or tongue movement,,mouth movement,,START,3.733,/media/cmazzio/large_data/Videos/CM31_videos/CTA_Test_part1/water_trial_14.avi,112,NA,
CM31_TestPart1_h2o_14,2024-03-05 13:59:46,,3.500,Media file(s),player #1:/media/cmazzio/large_data/Videos/CM31_videos/CTA_Test_part1/water_trial_14.avi,0.0,6.000,30.000,,mouth or tongue movement,,mouth movement,,STOP,3.800,/media/cmazzio/large_data/Videos/CM31_videos/CTA_Test_part1/water_trial_14.avi,114,NA,
CM31_TestPart1_h2o_14,2024-03-05 13:59:46,,3.500,Media file(s),player #1:/media/cmazzio/large_data/Videos/CM31_videos/CTA_Test_part1/water_trial_14.avi,0.0,6.000,30.000,,mouth or tongue movement,,mouth movement,,START,3.900,/media/cmazzio/large_data/Videos/CM31_videos/CTA_Test_part1/water_trial_14.avi,117,NA,
CM31_TestPart1_h2o_14,2024-03-05 13:59:46,,3.500,Media file(s),player #1:/media/cmazzio/large_data/Videos/CM31_videos/CTA_Test_part1/water_trial_14.avi,0.0,6.000,30.000,,mouth or tongue movement,,mouth movement,,STOP,3.967,/media/cmazzio/large_data/Videos/CM31_videos/CTA_Test_part1/water_trial_14.avi,119,NA,
CM31_TestPart1_h2o_14,2024-03-05 13:59:46,,3.500,Media file(s),player #1:/media/cmazzio/large_data/Videos/CM31_videos/CTA_Test_part1/water_trial_14.avi,0.0,6.000,30.000,,mouth or tongue movement,,mouth movement,,START,4.033,/media/cmazzio/large_data/Videos/CM31_videos/CTA_Test_part1/water_trial_14.avi,121,NA,
CM31_TestPart1_h2o_14,2024-03-05 13:59:46,,3.500,Media file(s),player #1:/media/cmazzio/large_data/Videos/CM31_videos/CTA_Test_part1/water_trial_14.avi,0.0,6.000,30.000,,mouth or tongue movement,,mouth movement,,STOP,4.100,/media/cmazzio/large_data/Videos/CM31_videos/CTA_Test_part1/water_trial_14.avi,123,NA,
CM31_TestPart1_h2o_14,2024-03-05 13:59:46,,3.500,Media file(s),player #1:/media/cmazzio/large_data/Videos/CM31_videos/CTA_Test_part1/water_trial_14.avi,0.0,6.000,30.000,,mouth or tongue movement,,mouth movement,,START,4.200,/media/cmazzio/large_data/Videos/CM31_videos/CTA_Test_part1/water_trial_14.avi,126,NA,
CM31_TestPart1_h2o_14,2024-03-05 13:59:46,,3.500,Media file(s),player #1:/media/cmazzio/large_data/Videos/CM31_videos/CTA_Test_part1/water_trial_14.avi,0.0,6.000,30.000,,mouth or tongue movement,,mouth movement,,STOP,4.300,/media/cmazzio/large_data/Videos/CM31_videos/CTA_Test_part1/water_trial_14.avi,129,NA,
CM31_TestPart1_h2o_14,2024-03-05 13:59:46,,3.500,Media file(s),player #1:/media/cmazzio/large_data/Videos/CM31_videos/CTA_Test_part1/water_trial_14.avi,0.0,6.000,30.000,,mouth or tongue movement,,mouth movement,,START,4.600,/media/cmazzio/large_data/Videos/CM31_videos/CTA_Test_part1/water_trial_14.avi,138,NA,
CM31_TestPart1_h2o_14,2024-03-05 13:59:46,,3.500,Media file(s),player #1:/media/cmazzio/large_data/Videos/CM31_videos/CTA_Test_part1/water_trial_14.avi,0.0,6.000,30.000,,mouth or tongue movement,,mouth movement,,STOP,4.700,/media/cmazzio/large_data/Videos/CM31_videos/CTA_Test_part1/water_trial_14.avi,141,NA,
CM31_TestPart1_h2o_14,2024-03-05 13:59:46,,3.500,Media file(s),player #1:/media/cmazzio/large_data/Videos/CM31_videos/CTA_Test_part1/water_trial_14.avi,0.0,6.000,30.000,,lateral tongue movement,,,,START,4.767,/media/cmazzio/large_data/Videos/CM31_videos/CTA_Test_part1/water_trial_14.avi,143,NA,
CM31_TestPart1_h2o_14,2024-03-05 13:59:46,,3.500,Media file(s),player #1:/media/cmazzio/large_data/Videos/CM31_videos/CTA_Test_part1/water_trial_14.avi,0.0,6.000,30.000,,lateral tongue movement,,,,STOP,4.867,/media/cmazzio/large_data/Videos/CM31_videos/CTA_Test_part1/water_trial_14.avi,146,NA,
