Observation id,Observation date,Description,Observation duration,Observation type,Source,Time offset (s),Media duration (s),FPS,Subject,Behavior,Behavioral category,Modifier #1,Modifier #2,Behavior type,Time,Media file name,Image index,Image file path,Comment
CM31_TestPart2_h2o_3,2024-03-05 14:15:05,,2.500,Media file(s),player #1:/media/cmazzio/large_data/Videos/CM31_videos/CTA_Test_part2/water_trial_3.avi,0.0,6.000,30.000,,trial start,,None,mixed view,POINT,1.433,/media/cmazzio/large_data/Videos/CM31_videos/CTA_Test_part2/water_trial_3.avi,43,NA,
CM31_TestPart2_h2o_3,2024-03-05 14:15:05,,2.500,Media file(s),player #1:/media/cmazzio/large_data/Videos/CM31_videos/CTA_Test_part2/water_trial_3.avi,0.0,6.000,30.000,,mouth or tongue movement,,mouth movement,,START,1.600,/media/cmazzio/large_data/Videos/CM31_videos/CTA_Test_part2/water_trial_3.avi,48,NA,
CM31_TestPart2_h2o_3,2024-03-05 14:15:05,,2.500,Media file(s),player #1:/media/cmazzio/large_data/Videos/CM31_videos/CTA_Test_part2/water_trial_3.avi,0.0,6.000,30.000,,mouth or tongue movement,,mouth movement,,STOP,1.733,/media/cmazzio/large_data/Videos/CM31_videos/CTA_Test_part2/water_trial_3.avi,52,NA,
CM31_TestPart2_h2o_3,2024-03-05 14:15:05,,2.500,Media file(s),player #1:/media/cmazzio/large_data/Videos/CM31_videos/CTA_Test_part2/water_trial_3.avi,0.0,6.000,30.000,,mouth or tongue movement,,mouth movement,,START,1.767,/media/cmazzio/large_data/Videos/CM31_videos/CTA_Test_part2/water_trial_3.avi,53,NA,
CM31_TestPart2_h2o_3,2024-03-05 14:15:05,,2.500,Media file(s),player #1:/media/cmazzio/large_data/Videos/CM31_videos/CTA_Test_part2/water_trial_3.avi,0.0,6.000,30.000,,mouth or tongue movement,,mouth movement,,STOP,1.833,/media/cmazzio/large_data/Videos/CM31_videos/CTA_Test_part2/water_trial_3.avi,55,NA,
CM31_TestPart2_h2o_3,2024-03-05 14:15:05,,2.500,Media file(s),player #1:/media/cmazzio/large_data/Videos/CM31_videos/CTA_Test_part2/water_trial_3.avi,0.0,6.000,30.000,,mouth or tongue movement,,mouth movement,,START,1.933,/media/cmazzio/large_data/Videos/CM31_videos/CTA_Test_part2/water_trial_3.avi,58,NA,
CM31_TestPart2_h2o_3,2024-03-05 14:15:05,,2.500,Media file(s),player #1:/media/cmazzio/large_data/Videos/CM31_videos/CTA_Test_part2/water_trial_3.avi,0.0,6.000,30.000,,mouth or tongue movement,,mouth movement,,STOP,2.000,/media/cmazzio/large_data/Videos/CM31_videos/CTA_Test_part2/water_trial_3.avi,60,NA,
CM31_TestPart2_h2o_3,2024-03-05 14:15:05,,2.500,Media file(s),player #1:/media/cmazzio/large_data/Videos/CM31_videos/CTA_Test_part2/water_trial_3.avi,0.0,6.000,30.000,,mouth or tongue movement,,mouth movement,,START,2.100,/media/cmazzio/large_data/Videos/CM31_videos/CTA_Test_part2/water_trial_3.avi,63,NA,
CM31_TestPart2_h2o_3,2024-03-05 14:15:05,,2.500,Media file(s),player #1:/media/cmazzio/large_data/Videos/CM31_videos/CTA_Test_part2/water_trial_3.avi,0.0,6.000,30.000,,mouth or tongue movement,,mouth movement,,STOP,2.200,/media/cmazzio/large_data/Videos/CM31_videos/CTA_Test_part2/water_trial_3.avi,66,NA,
